n_01,n_11,n_02,n_12,n_22,mu0,theta1,theta2,sigma,alpha,futility_bound,lambda0,lambda1,lambda2,trend_pattern,period_blocks,B_boot,Z_1,arm_1_stop,arm_1_cont,boot_stop,theta2_tilde_unadj,theta2_tilde_adj_theta1_true,theta2_tilde_adj_theta1_per12,theta2_tilde_adj_theta1_per1,theta2_tilde_adj_theta1_per2,theta2_tilde_adj_theta1_rao,theta2_tilde_unadj_cond,theta2_tilde_adj_theta1_true_cond,theta2_tilde_adj_theta1_per12_cond,theta2_tilde_adj_theta1_per1_cond,theta2_tilde_adj_theta1_per2_cond,theta2_tilde_adj_theta1_rao_cond,bias_est_theta1_true,bias_est_theta1_per12,bias_est_theta1_per1,bias_est_theta1_per2,bias_est_theta1_rao,var_boot_est_unadj,var_boot_est_adj_theta1_true,var_boot_est_adj_theta1_per12,var_boot_est_adj_theta1_per1,var_boot_est_adj_theta1_per2,var_boot_est_adj_theta1_rao,bias_arm2_unadj,bias_arm2_adj_theta1_true,bias_arm2_adj_theta1_per12,bias_arm2_adj_theta1_per1,bias_arm2_adj_theta1_per2,bias_arm2_adj_theta1_rao,bias_arm2_unadj_cond,bias_arm2_adj_theta1_true_cond,bias_arm2_adj_theta1_per12_cond,bias_arm2_adj_theta1_per1_cond,bias_arm2_adj_theta1_per2_cond,bias_arm2_adj_theta1_rao_cond,MSE_arm2_unadj,MSE_arm2_adj_theta1_true,MSE_arm2_adj_theta1_per12,MSE_arm2_adj_theta1_per1,MSE_arm2_adj_theta1_per2,MSE_arm2_adj_theta1_rao,MSE_arm2_unadj_cond,MSE_arm2_adj_theta1_true_cond,MSE_arm2_adj_theta1_per12_cond,MSE_arm2_adj_theta1_per1_cond,MSE_arm2_adj_theta1_per2_cond,MSE_arm2_adj_theta1_rao_cond,reject_h02_unadj,reject_h02_adj_theta1_true,reject_h02_adj_theta1_per12,reject_h02_adj_theta1_per1,reject_h02_adj_theta1_per2,reject_h02_adj_theta1_rao,reject_h02_unadj_cond,reject_h02_adj_theta1_true_cond,reject_h02_adj_theta1_per12_cond,reject_h02_adj_theta1_per1_cond,reject_h02_adj_theta1_per2_cond,reject_h02_adj_theta1_rao_cond,theta2_tilde_unadj_stop,bias_arm2_unadj_stop,MSE_arm2_unadj_stop,reject_h02_unadj_stop,theta2_sep,bias_arm2_sep,MSE_arm2_sep,reject_h02_sep,var_theta2_tilde_unadj,var_theta2_tilde_adj_theta1_true,var_theta2_tilde_adj_theta1_per12,var_theta2_tilde_adj_theta1_per1,var_theta2_tilde_adj_theta1_per2,var_theta2_tilde_adj_theta1_rao,var_theta2_tilde_unadj_cond,var_theta2_tilde_adj_theta1_true_cond,var_theta2_tilde_adj_theta1_per12_cond,var_theta2_tilde_adj_theta1_per1_cond,var_theta2_tilde_adj_theta1_per2_cond,var_theta2_tilde_adj_theta1_rao_cond,var_theta2_tilde_unadj_stop,var_bias_est_theta1_true,var_bias_est_theta1_per12,var_bias_est_theta1_per1,var_bias_est_theta1_per2,var_bias_est_theta1_rao,sd_bias_arm2_unadj,sd_bias_arm2_adj_theta1_true,sd_bias_arm2_adj_theta1_per12,sd_bias_arm2_adj_theta1_per1,sd_bias_arm2_adj_theta1_per2,sd_bias_arm2_adj_theta1_rao,sd_bias_arm2_unadj_cond,sd_bias_arm2_adj_theta1_true_cond,sd_bias_arm2_adj_theta1_per12_cond,sd_bias_arm2_adj_theta1_per1_cond,sd_bias_arm2_adj_theta1_per2_cond,sd_bias_arm2_adj_theta1_rao_cond
150,10,150,10,150,0,0,0,1,0.025,0.5,0.15,0.15,0.15,linear,2,1000,-0.0019512935683731348,0.502,0.498,362.9971686746988,0.0035012639149746383,-5.541369338195941e-4,4.2911593234421224e-4,0.0013802084239838066,-0.0010824988948557475,-9.301774413704104e-4,0.0074822724768492145,-6.611027215327783e-4,0.0013133006241776764,0.0032231249045784685,-0.0017220705147780661,-0.0014162041423175498,0.008143375198381993,0.006168971852671538,0.004259147572270747,0.009204342991627281,0.008898476619166765,0.012972872171889869,0.012972872171889869,0.0130584097168738,0.013005128833204545,0.013139008907521066,0.013131881808785188,0.0035012639149746383,-5.541369338195941e-4,4.2911593234421224e-4,0.0013802084239838066,-0.0010824988948557475,-9.301774413704104e-4,0.0074822724768492145,-6.611027215327783e-4,0.0013133006241776764,0.0032231249045784685,-0.0017220705147780661,-0.0014162041423175498,0.013309959730189327,0.013282297152573848,0.013325924406613879,0.013304715053704631,0.013365101738773057,0.013364821428623703,0.013287127535427287,0.01323158019081789,0.013319185118609116,0.013276596056542352,0.013397854460294213,0.01339729158850836,0.02771,0.02511,0.02579,0.02629,0.02496,0.02495,0.03128514056224899,0.02606425702811245,0.027429718875502006,0.028433734939759037,0.025763052208835343,0.0257429718875502,-4.4802346313998126e-4,-4.4802346313998126e-4,0.013332609995112626,0.024163346613545817,-5.769473164856016e-4,-5.769473164856016e-4,0.013416378174783937,0.02482,0.01329783385952562,0.013282122906061487,0.013325873524865736,0.013302943107842073,0.01336406357555145,0.013364089839449662,0.013231408824949732,0.013231408824949732,0.013317727784332349,0.013266473917450422,0.013395157912510895,0.013395554941382658,0.013332674861221796,0,9.796018465614453e-6,5.103761466680543e-6,3.866324424470708e-5,3.0936016228726875e-5,0.11531623415428384,0.11524809285216604,0.11543774740034447,0.11533838523163949,0.11560304310679477,0.11560315670192428,0.1150278610813473,0.1150278610813473,0.11540246004454302,0.11518018022841613,0.11573745250570748,0.11573916770645389
150,50,150,50,150,0,0,0,1,0.025,0.5,0.15,0.15,0.15,linear,2,1000,0.005168205945723895,0.49918,0.50082,381.3714108861467,0.007858852768909118,-2.9787756479823134e-4,0.0016781236929702082,0.0035903952720523526,-0.0013668686412896813,-0.0010601293583078798,0.016085937691332642,-2.00812705431361e-4,0.0037447191378824837,0.007563000314916436,-0.002335294308585089,-0.001722820200159304,0.01628675039676401,0.01234121855345016,0.008522937376416207,0.01842123199991773,0.017808757891491948,0.012229554925343332,0.012229554925343332,0.012564460565918012,0.01236833566373983,0.012864818840554012,0.012856864643839887,0.007858852768909118,-2.9787756479823134e-4,0.0016781236929702082,0.0035903952720523526,-0.0013668686412896813,-0.0010601293583078798,0.016085937691332642,-2.00812705431361e-4,0.0037447191378824837,0.007563000314916436,-0.002335294308585089,-0.001722820200159304,0.01294369223951265,0.012814121558685419,0.01298745978607287,0.012903520675593728,0.013146966776818899,0.013134072697568904,0.012507138437525513,0.012248421371858739,0.012594530208142137,0.012426926856680252,0.012913021863319704,0.012887275928153386,0.0302,0.02495,0.02617,0.02717,0.02479,0.02471,0.035222235533724694,0.02473942733916377,0.02717543229104269,0.029172157661435247,0.024419951279900962,0.024260213250269558,-3.952613198928185e-4,-3.952613198928185e-4,0.013381680290138075,0.025161264473736927,-2.9301990638001205e-4,-2.9301990638001205e-4,0.013378584113251666,0.02512,0.012882059493264193,0.0128141609692515,0.012984773534679308,0.012890758644970602,0.01314522989923535,0.013133080154114098,0.012248625617531306,0.012248625617531306,0.01258075848991707,0.012369974877343514,0.012907825997648456,0.012884565088091288,0.013381792134113552,0,3.955384016387496e-5,2.0295771442534007e-5,1.5703975483822734e-4,1.2498871137909423e-4,0.11349916076017563,0.11319965092371752,0.11395075047878933,0.11353747683021057,0.11465264889759569,0.11459965163173097,0.11067350910462406,0.11067350910462406,0.1121639803587456,0.11122038876637465,0.11361261372597875,0.11351019816779147
150,150,150,150,150,0,0,0,1,0.025,0.5,0.15,0.15,0.15,linear,2,1000,2.535719418196162e-4,0.50042,0.49958,385.2152408022739,0.011794042588698506,2.872447758391901e-4,0.0030295416447907253,0.005756952716999788,-0.0012904403856979826,-8.728217050080751e-4,0.0235729768769333,5.400335788442726e-4,0.006029238248669997,0.01148864629584775,-0.002617989483602528,-0.001782049933000207,0.023032943298089026,0.017543738628263302,0.012084330581085547,0.026190966360535826,0.025355026809933505,0.011229583342239714,0.011229583342239714,0.011899446187877971,0.01150946252003005,0.012498446573583613,0.012486712092344636,0.011794042588698506,2.872447758391901e-4,0.0030295416447907253,0.005756952716999788,-0.0012904403856979826,-8.728217050080751e-4,0.0235729768769333,5.400335788442726e-4,0.006029238248669997,0.01148864629584775,-0.002617989483602528,-0.001782049933000207,0.012450875679433824,0.012173412143459829,0.012525136109833383,0.012365173026570126,0.012828350887913025,0.012812944238136068,0.011728642912492203,0.01117324930991805,0.011877288635698813,0.011557093505262735,0.012484228020941701,0.01245338881645602,0.03305,0.02507,0.02693,0.0284,0.02502,0.02525,0.04161495656351335,0.025641538892669843,0.029364666319708556,0.03230713799591657,0.025541454822050523,0.026001841546899395,3.488030158700363e-5,3.488030158700363e-5,0.013171896113686443,0.024499420486791094,1.902047051053744e-4,1.902047051053744e-4,0.013270786830383054,0.02525,0.012311899357843369,0.012173451368412266,0.012516083148087342,0.012332153843522792,0.012826813919663182,0.01281231054351277,0.011173181325145528,0.011173181325145528,0.011841173944417442,0.011425333210322814,0.012477623914284048,0.012450462333082592,0.01317215811910686,0,8.01706788755712e-5,4.069189840440988e-5,3.141956065014149e-4,2.5374514767709683e-4,0.11095899854380162,0.11033336471082655,0.11187530177875428,0.1110502311727571,0.11325552489685958,0.1131914773448636,0.10570327017242905,0.10570327017242905,0.10881715831805866,0.1068893503129419,0.11170328515439484,0.11158163976695536
150,300,150,300,150,0,0,0,1,0.025,0.5,0.15,0.15,0.15,linear,2,1000,0.002545857290448254,0.49723,0.50277,386.70481532311,0.013146493346880075,-2.2525400761514653e-4,0.002969981300937634,0.006114203837732535,-0.002013247827000142,-0.001545806220467881,0.026262958701114312,-3.331933256478719e-4,0.006022069137412336,0.012275868164392665,-0.003889479141000808,-0.002959746645958818,0.026596152026762174,0.020240889563701975,0.013987090536721645,0.030152437842115118,0.02922270534707313,0.010558166504295498,0.010558166504295498,0.011451301168602435,0.010931875676564009,0.012247844820595984,0.012233571835180725,0.013146493346880075,-2.2525400761514653e-4,0.002969981300937634,0.006114203837732535,-0.002013247827000142,-0.001545806220467881,0.026262958701114312,-3.331933256478719e-4,0.006022069137412336,0.012275868164392665,-0.003889479141000808,-0.002959746645958818,0.01224506961774725,0.011898343346185175,0.01235151610037252,0.012137169180319608,0.012761190042871252,0.01273564776661047,0.011031171015009885,0.010341539033065707,0.011242891051259602,0.010816559090217948,0.012057724757524362,0.012006921654195238,0.03439,0.02497,0.02698,0.02901,0.02465,0.02492,0.042683533225928355,0.023947331781928118,0.027945183682399507,0.03198281520377111,0.023310857847524714,0.023847882729677587,-1.1611205936722637e-4,-1.1611205936722637e-4,0.013472493145085232,0.026004062506284818,-2.351633944273093e-4,-2.351633944273093e-4,0.013356081583698881,0.02503,0.012072360054028229,0.011898411590933137,0.012342818739631996,0.012099906690817173,0.012757264448702819,0.012733385583595068,0.010341633708407655,0.010341633708407655,0.011206848636658953,0.010666074297224418,0.012042836239266162,0.011998400199892654,0.01347275061918413,0,1.0461796096899323e-4,5.4101456881197916e-5,4.150004999331424e-4,3.309341231675853e-4,0.10987429205245525,0.1090798404423711,0.11109823913830497,0.10999957586653311,0.11294806084525232,0.1128423040512514,0.10169382335426107,0.10169382335426107,0.10586240426449303,0.10327668806281705,0.10973985711338502,0.10953720920259313
150,600,150,600,150,0,0,0,1,0.025,0.5,0.15,0.15,0.15,linear,2,1000,0.0039110750761454285,0.49908,0.50092,385.40675157709813,0.014046736001981404,-5.473802607435128e-4,0.00296258076433056,0.006394693553166965,-0.0024935021947744885,-0.0019543434968199887,0.028710851153491954,-4.2377366229682693e-4,0.006583255454276823,0.013434874053726646,-0.0043088689550201675,-0.0032325320190733104,0.02913462481578877,0.02212759569921513,0.015275977099765308,0.03301972010851212,0.031943383172565266,0.010026483671288146,0.010026483671288146,0.011096220424104998,0.010474031734453012,0.012050957210764915,0.012032032305956186,0.014046736001981404,-5.473802607435128e-4,0.00296258076433056,0.006394693553166965,-0.0024935021947744885,-0.0019543434968199887,0.028710851153491954,-4.2377366229682693e-4,0.006583255454276823,0.013434874053726646,-0.0043088689550201675,-0.0032325320190733104,0.011936049141194711,0.0115232242435555,0.012075363763966212,0.011814090459857342,0.012570670418090854,0.012545475977082388,0.010562186458739862,0.009738053068898748,0.010840303968065703,0.010318717079722513,0.01182909789548853,0.011778801558731228,0.035,0.02451,0.02692,0.02828,0.02459,0.02503,0.04479757246666134,0.0238561047672283,0.02866725225584924,0.03138225664776811,0.02401581090792941,0.024894194681785515,-6.714425699803362e-4,-6.714425699803362e-4,0.01331497695816851,0.025166306003045605,-6.4647801584837e-4,-6.4647801584837e-4,0.013273594691815885,0.02466,0.011738855737442726,0.011523039848804137,0.012066707546256493,0.0117733160873793,0.012564578510680617,0.012541781936398188,0.009738067888436935,0.009738067888436935,0.010797180262688213,0.010138423634946958,0.011810767325325525,0.011768587234932994,0.013314792909789536,0,1.2714997842986175e-4,6.556973755592685e-5,5.02162471780974e-4,4.0328321705373517e-4,0.10834600009895486,0.1073454230454384,0.10984856642786238,0.10850491273384491,0.1120918307044747,0.11199009749258275,0.09868164919799899,0.09868164919799899,0.10390948110104396,0.10068973947203835,0.10867735424330832,0.10848311958518243
150,1050,150,1050,150,0,0,0,1,0.025,0.5,0.15,0.15,0.15,linear,2,1000,-2.57573733692955e-4,0.49918,0.50082,384.9371031508326,0.015433284270989736,1.7343911847015914e-4,0.0038704360205411036,0.007433540213196265,-0.0017859672538085975,-0.0012554290899137396,0.030394297543124726,-7.542242117297934e-5,0.00730646508745476,0.014421005626281406,-0.003987818835610815,-0.0029284798238004674,0.030469719964297703,0.023087832455669966,0.01597329191684332,0.03438211637873554,0.033322777366925196,0.00972892710633561,0.00972892710633561,0.010896694063902925,0.010218421574123112,0.011937718705904123,0.011917592852725922,0.015433284270989736,1.7343911847015914e-4,0.0038704360205411036,0.007433540213196265,-0.0017859672538085975,-0.0012554290899137396,0.030394297543124726,-7.542242117297934e-5,0.00730646508745476,0.014421005626281406,-0.003987818835610815,-0.0029284798238004674,0.011851674585911043,0.01138901324635148,0.012005062357322946,0.011714374482664035,0.012553118162998212,0.012518509377033188,0.010445621712984748,0.009521814078386367,0.010751894967670868,0.010171471113473933,0.011846211899253608,0.011777107658278758,0.0371,0.02493,0.02779,0.02974,0.02522,0.02549,0.048919771574617625,0.024619623816940217,0.03033025837626293,0.03422387284852842,0.02519867417435406,0.02573779002436005,4.2311826483835627e-4,4.2311826483835627e-4,0.013262346888124566,0.025241395889258385,2.4521427642331376e-4,2.4521427642331376e-4,0.013331477317818951,0.02553,0.011613604458566448,0.011389097056194227,0.011990201984353686,0.011659233554898379,0.012550053984506381,0.01251705844541784,0.009521998518004927,0.009521998518004927,0.01069872415973628,0.009963704658019431,0.011830545423689887,0.011768766654149916,0.0132624335434518,0,1.3910660926242903e-4,7.113903939606802e-5,5.474662877348549e-4,4.3970510233157174e-4,0.1077664347492597,0.10671971259422613,0.10949978075025395,0.10797793086968456,0.11202702345642493,0.11187966055283614,0.09758072821005656,0.09758072821005656,0.10343463713735492,0.09981835832160049,0.10876831075129322,0.10848394652735453
150,1500,150,1500,150,0,0,0,1,0.025,0.5,0.15,0.15,0.15,linear,2,1000,-0.005309094572312223,0.5032,0.4968,384.8460950080515,0.01514005654626207,-2.8936629132956425e-4,0.003411711869565061,0.007043573229554329,-0.002327059112346881,-0.0017975478342633357,0.03049292183312475,-5.646925742658182e-4,0.006885142693235441,0.014195652677110778,-0.004666328687424668,-0.0036004847299296095,0.031057614407390556,0.023607779139889307,0.01629726915601397,0.03515925052054942,0.03409340656305436,0.009583129567827697,0.009583129567827697,0.010798362943027173,0.010092437935926641,0.011881852830726304,0.011862563576157866,0.01514005654626207,-2.8936629132956425e-4,0.003411711869565061,0.007043573229554329,-0.002327059112346881,-0.0017975478342633357,0.03049292183312475,-5.646925742658182e-4,0.006885142693235441,0.014195652677110778,-0.004666328687424668,-0.0036004847299296095,0.01177113844638554,0.011309363142370224,0.011945146729354877,0.01164014961978219,0.012517911150710126,0.012487150270711608,0.010236272318305656,0.00930677291408803,0.01058653053684297,0.00997260720839553,0.011739437987235984,0.011677519951812232,0.03603,0.02421,0.02691,0.02873,0.02465,0.02482,0.04595410628019324,0.02216183574879227,0.02759661835748792,0.031260064412238324,0.023047504025764894,0.023389694041867956,-1.7541773518095737e-5,-1.7541773518095737e-5,0.013286483224664726,0.026232114467408585,-2.66091636001944e-4,-2.66091636001944e-4,0.013305375428477468,0.02486,0.011542032554487072,0.0113093925034447,0.011933626287736823,0.011590653602478119,0.012512621072808499,0.012484043932934471,0.009306641368135166,0.009306641368135166,0.010539337491411222,0.009771287337994103,0.011717899231353765,0.011664791260057606,0.013286746962001822,0,1.449254577955467e-4,7.342330084520895e-5,5.708635195411909e-4,4.5919383552954696e-4,0.10743385199501632,0.10634562757088183,0.10924113825723725,0.10765989783795134,0.11185982778821224,0.1117320183874545,0.09647093535430848,0.09647093535430848,0.10266127552008704,0.0988498221444738,0.10824924586967692,0.10800366317888299
150,10,150,10,150,0,0,0,1,0.025,0.5,0.15,0.15,0.15,stepwise,2,1000,0.001981566148369059,0.49958,0.50042,364.0384876703569,0.004445922373849481,3.7081455707516396e-4,0.0013597919659360553,0.0023113334479315383,-1.523276868512194e-4,-7.4260458124618094e-6,0.008368612435007404,2.2523723662541112e-4,0.0022015319667738694,0.004103017682763404,-8.201691098962773e-4,-5.306090582621348e-4,0.008143375198381993,0.006167080468233535,0.004265594752244001,0.009188781544903681,0.008899221493269539,0.012967675670611273,0.012967675670611273,0.013053048745546506,0.013000075903914542,0.01313310238029868,0.013126344490714805,0.004445922373849481,3.7081455707516396e-4,0.0013597919659360553,0.0023113334479315383,-1.523276868512194e-4,-7.4260458124618094e-6,0.008368612435007404,2.2523723662541112e-4,0.0022015319667738694,0.004103017682763404,-8.201691098962773e-4,-5.306090582621348e-4,0.013156775647429996,0.013121754783456941,0.013167208617461418,0.013146013493083798,0.01320703724971378,0.013204341739032585,0.013083564747838174,0.013013581805563576,0.013104413175222016,0.013062058504390276,0.01318400358378355,0.013178617087078391,0.02733,0.02497,0.02546,0.02605,0.02473,0.02482,0.02971503936693178,0.02499900083929499,0.02597817833020263,0.027157187962111827,0.02451940370089125,0.024699252627792653,5.166366530347005e-4,5.166366530347005e-4,0.013230109644735212,0.0249409503983346,3.9331934464213324e-4,3.9331934464213324e-4,0.013265635184619934,0.02474,0.013137140793083632,0.013121748497506178,0.013165491238183176,0.013140802638802658,0.013207146117450774,0.013204473728623715,0.013013791131125241,0.013013791131125241,0.013099828208893063,0.013045484440993831,0.013183594357003368,0.013178598891868877,0.013230107555907738,0,9.943646008557686e-6,5.0695031065283025e-6,3.9326952213192135e-5,3.14747895770677e-5,0.11461736689125096,0.11455020077462186,0.11474097453910341,0.11463333999671586,0.11492234820717324,0.11491072068620801,0.11407800458951428,0.11407800458951428,0.11445448094720041,0.11421683081312417,0.1148198343362477,0.11479807878126218
150,50,150,50,150,0,0,0,1,0.025,0.5,0.15,0.15,0.15,stepwise,2,1000,0.001987994470790918,0.50085,0.49915,380.96494039867775,0.007983522982091403,-1.4600847845334952e-4,0.001838483990001823,0.0037336853983217446,-0.0011799725177920625,-8.819078537375306e-4,0.016452079558080365,1.6532916131636112e-4,0.00414107286251875,0.007937930336864981,-0.0019061203815839956,-0.0013089759078696171,0.01628675039676401,0.012311006695561615,0.008514149221215383,0.018358199939664362,0.01776105546594998,0.012216678798851636,0.012216678798851636,0.012551126201357767,0.012355571723993191,0.012850638607853156,0.012842608125986185,0.007983522982091403,-1.4600847845334952e-4,0.001838483990001823,0.0037336853983217446,-0.0011799725177920625,-8.819078537375306e-4,0.016452079558080365,1.6532916131636112e-4,0.00414107286251875,0.007937930336864981,-0.0019061203815839956,-0.0013089759078696171,0.01293031741389576,0.012795225666918692,0.012969750636662399,0.012888973334661004,0.013122045080677444,0.013112099821515379,0.012441279411195947,0.012170635823142123,0.012520280157998791,0.01235845044348132,0.012825387728899414,0.012805463339112646,0.03,0.02483,0.02616,0.02707,0.02461,0.02472,0.03532004407492738,0.024962436141440447,0.02762696584193128,0.02945006511068817,0.024521686867675047,0.02474206150455775,-4.5628936672538917e-4,-4.5628936672538917e-4,0.013417695509228916,0.02469801337725866,-1.232275097442409e-4,-1.232275097442409e-4,0.013346250917908184,0.0246,0.012866709441784595,0.01279533230176593,0.012966500278283688,0.012875161679624159,0.013120783953374234,0.013111453174584642,0.012170852320970612,0.012170852320970612,0.012503382167028362,0.012295686037934383,0.012822011310907301,0.01280400643739156,0.01341775520891746,0,3.961188192942995e-5,2.035195365662812e-5,1.5626650441314424e-4,1.2487323995751998e-4,0.11343151873172022,0.11311645460217505,0.11387054174932026,0.11346876962241266,0.11454599056001145,0.11450525391694759,0.11032158592483436,0.11032158592483436,0.11181852336276116,0.1108859145154802,0.11323432037552617,0.11315478972359748
150,150,150,150,150,0,0,0,1,0.025,0.5,0.15,0.15,0.15,stepwise,2,1000,1.724317287258036e-5,0.4998,0.5002,386.630987604958,0.01138174500686688,-1.3933323083725022e-4,0.0026309211138891278,0.005317984548573626,-0.0016250558056100874,-0.001249303955181592,0.022430302771685964,-6.026405264030628e-4,0.004935652845700851,0.010307630923838594,-0.0035728975731300463,-0.0028216943535608833,0.023032943298089026,0.017494649925985113,0.012122671847847368,0.02600320034481601,0.025251997125246846,0.011221233764718595,0.011221233764718595,0.01188901697371253,0.011501148830082807,0.012483629651807274,0.012472916122981062,0.01138174500686688,-1.3933323083725022e-4,0.0026309211138891278,0.005317984548573626,-0.0016250558056100874,-0.001249303955181592,0.022430302771685964,-6.026405264030628e-4,0.004935652845700851,0.010307630923838594,-0.0035728975731300463,-0.0028216943535608833,0.012508785574574013,0.012257307370099927,0.012602396074593335,0.012434937779769034,0.012920122585658635,0.012897766441749822,0.01170410014336312,0.01120134483653768,0.011891246284945133,0.01155646360836716,0.012526445227498711,0.012481750817445106,0.03188,0.02434,0.02577,0.0273,0.02427,0.02425,0.03988404638144742,0.024810075969612155,0.02766893242702919,0.030727708916433425,0.024670131947221112,0.02463014794082367,3.243448588826767e-4,3.243448588826767e-4,0.013314115011732254,0.023869547819127652,-4.518295220884817e-5,-4.518295220884817e-5,0.01337167508044276,0.02436,0.012379365248825162,0.012257410530456016,0.012595600284688676,0.012406780887919045,0.012917610955396843,0.012896334644723837,0.01120120559547171,0.01120120559547171,0.011867122863490105,0.01145044527044356,0.012513929808955403,0.012474038239432573,0.013314276204225687,0,7.890094463245928e-5,4.0543408502895195e-5,3.1147468428659175e-4,2.496480166431742e-4,0.11126259591086828,0.11071319040862301,0.11223012200246721,0.11138573018084069,0.1136556683821658,0.11356202994277549,0.10583574819252571,0.10583574819252571,0.10893632481174544,0.10700675338708095,0.11186567752870137,0.11168723400385817
